Plant Id,Plant Name,Entity Id,Entity Name,County,State,Latitude,Longitude
3847,Merwin,14354,PacifiCorp,Cowlitz,WA,45.9567,-122.5544
3848,Naches Drop,50137,"U.S. Dept of the Interior, Bureau of Rec",,,46.730833,-120.6781
3849,Naches,50137,"U.S. Dept of the Interior, Bureau of Rec",,,46.6975,-120.6522
385,Drop 2 (CA),9216,Imperial Irrigation District,Imperial,CA,32.705435,-115.031
3850,Swift 1,14354,PacifiCorp,Skamania,WA,46.060833,-122.2017
3852,Yale,14354,PacifiCorp,Cowlitz,WA,45.96277,-122.3355
3853,Crystal Mountain,15500,Puget Sound Energy Inc,Pierce,WA,46.953468,-121.4752
3854,Electron,59866,Electron Hydro LLC,Pierce,WA,46.990967,-122.1749
3855,Lower Baker,15500,Puget Sound Energy Inc,Skagit,WA,48.5478,-121.7407
386,Drop 3 (CA),9216,Imperial Irrigation District,Imperial,CA,32.705428,-115.1261
3860,Snoqualmie,15500,Puget Sound Energy Inc,,,47.54011,-121.837
3860,Snoqualmie,15500,Puget Sound Energy Inc,King,WA,47.54011,-121.837
3861,Upper Baker,15500,Puget Sound Energy Inc,Whatcom,WA,48.649,-121.6907
3862,White River (WA),15500,Puget Sound Energy Inc,,,47.191667,-122.1869
3866,Little Falls (WA),20169,Avista Corp,Lincoln,WA,47.821667,-117.9167
3867,Long Lake,20169,Avista Corp,Lincoln,WA,47.834444,-117.8361
3868,Meyers Falls,9143,Hydro Technology Systems Inc,Stevens,WA,48.5953,-118.0603
3869,Nine Mile,20169,Avista Corp,Spokane,WA,47.769722,-117.5372
387,Drop 4,9216,Imperial Irrigation District,Imperial,CA,32.705341,-115.2191
3878,Yelm,3295,City of Centralia - (WA),Thurston,WA,46.974912,-122.6358
388,Pilot Knob,9216,Imperial Irrigation District,Imperial,CA,32.736642,-114.7139
3883,Rocky Reach,3413,PUD No 1 of Chelan County,Chelan,WA,47.533611,-120.2953
3886,Wells,5326,PUD No 1 of Douglas County,Douglas,WA,47.9469,-119.8653
3887,Priest Rapids,14624,PUD No 2 of Grant County,Grant,WA,46.6451,-119.908
3888,Wanapum,14624,PUD No 2 of Grant County,,,46.8731,-119.9703
3888,Wanapum,14624,PUD No 2 of Grant County,Grant,WA,46.8731,-119.9703
389,El Centro,9216,Imperial Irrigation District,,,32.802222,-115.54
389,El Centro,9216,Imperial Irrigation District,Imperial,CA,32.802222,-115.54
3891,Box Canyon,14653,PUD No 1 of Pend Oreille County,Pend Oreille,WA,48.780856,-117.4183
3895,The Dalles,19400,USACE Northwestern Division,Wasco,OR,45.614,-121.1346
390,Solomon Gulch,4329,"Copper Valley Elec Assn, Inc",Valdez Cordova,AK,61.0828,-146.3033
391,Big Pine Creek,11208,Los Angeles Department of Water & Power,Inyo,CA,37.142795,-118.3241
3913,Alder,18429,City of Tacoma - (WA),Pierce,WA,46.8016,-122.3102
3914,Cushman 1,18429,City of Tacoma - (WA),Mason,WA,47.4181,-123.2252
3915,Cushman 2,18429,City of Tacoma - (WA),Mason,WA,47.3698,-123.1603
3916,LaGrande,18429,City of Tacoma - (WA),Pierce,WA,46.8328,-122.3196
3917,Mayfield,18429,City of Tacoma - (WA),Lewis,WA,46.5035,-122.5885
3918,Mossyrock,18429,City of Tacoma - (WA),Lewis,WA,46.5347,-122.4247
392,Castaic,11208,Los Angeles Department of Water & Power,Los Angeles,CA,34.587237,-118.6566
3920,Steam plant,18429,City of Tacoma - (WA),,,47.277778,-122.4
3921,Chief Joseph,19400,USACE Northwestern Division,Douglas,WA,47.9951,-119.6404
3925,Ice Harbor,19400,USACE Northwestern Division,Walla Walla,WA,46.249801,-118.8798
3926,Little Goose,19400,USACE Northwestern Division,Columbia,WA,46.5838,-118.0273
3927,Lower Monumental,19400,USACE Northwestern Division,Walla Walla,WA,46.5635,-118.5397
3929,Packwood,20160,Energy Northwest,Lewis,WA,46.595833,-121.5694
393,Control Gorge,11208,Los Angeles Department of Water & Power,Inyo,CA,37.437921,-118.557
3930,Eastsound,14170,Orcas Power & Light Coop,,,48.702222,-122.8856
3935,John E Amos,733,Appalachian Power Co,Putnam,WV,38.4731,-81.8233
3936,Kanawha River,733,Appalachian Power Co,,,38.2056,-81.4211
3938,Philip Sporn,733,Appalachian Power Co,,,38.9669,-81.9231
394,Cottonwood,11208,Los Angeles Department of Water & Power,Inyo,CA,36.443421,-118.0439
3942,FirstEnergy Albright,12796,Monongahela Power Co,,,39.488611,-79.63694
3943,FirstEnergy Fort Martin Power Station,12796,Monongahela Power Co,Monongalia,WV,39.710833,-79.9275
3944,FirstEnergy Harrison Power Station,23279,Allegheny Energy Supply Co LLC,Harrison,WV,39.384167,-80.3325
3945,FirstEnergy Rivesville,12796,Monongahela Power Co,,,39.531389,-80.11306
3946,FirstEnergy Willow Island,12796,Monongahela Power Co,,,39.367222,-81.3
3947,Kammer,58620,AEP Generation Resources Inc,,,39.8461,-80.8186
3948,Mitchell (WV),22053,Kentucky Power Co,Marshall,WV,39.8297,-80.8153
3954,Mt Storm,19876,Virginia Electric & Power Co,Grant,WV,39.2008,-79.2636
396,Foothill,11208,Los Angeles Department of Water & Power,Los Angeles,CA,34.318248,-118.4944
397,Franklin (CA),11208,Los Angeles Department of Water & Power,Los Angeles,CA,34.103931,-118.4134
3971,Biron,4247,Consolidated Water Power Co,Wood,WI,44.4306,-89.7808
3972,Du Bay,4247,Consolidated Water Power Co,Portage,WI,44.6647,-89.6511
3973,Stevens Point,4247,Consolidated Water Power Co,Portage,WI,44.5153,-89.585
3974,Wisconsin Rapids,4247,Consolidated Water Power Co,Wood,WI,44.3939,-89.825
3975,Whiting,4247,Consolidated Water Power Co,Portage,WI,44.4889,-89.5756
3976,Gordon,4715,Dahlberg Light & Power Co,Douglas,WI,46.23669,-91.78553
398,Haiwee,11208,Los Angeles Department of Water & Power,Inyo,CA,36.109722,-117.9567
3982,Bay Front,13781,Northern States Power Co - Minnesota,Ashland,WI,46.587222,-90.9017
3983,Big Falls,13781,Northern States Power Co - Minnesota,Rusk,WI,45.491667,-91.0469
3984,Northern States Flambeau,13781,Northern States Power Co - Minnesota,,,45.9356,-90.4468
3986,Ladysmith Dam,13781,Northern States Power Co - Minnesota,Rusk,WI,45.464444,-91.08361
3988,Thornapple,13781,Northern States Power Co - Minnesota,Rusk,WI,45.411139,-91.21828
3989,White River (WI),13781,Northern States Power Co - Minnesota,Ashland,WI,46.498333,-90.90389
399,Harbor,11208,Los Angeles Department of Water & Power,,,33.7706,-118.2656
399,Harbor,11208,Los Angeles Department of Water & Power,Los Angeles,CA,33.7706,-118.2656
3991,Fitchburg,11479,Madison Gas & Electric Co,Dane,WI,43.0147,-89.4603
3992,Blount Street,11479,Madison Gas & Electric Co,,,43.0789,-89.3744
3992,Blount Street,11479,Madison Gas & Electric Co,Dane,WI,43.0789,-89.3744
3993,Sycamore (WI),11479,Madison Gas & Electric Co,Dane,WI,43.1133,-89.3128
3995,Arpin Dam,58149,Renewable World Energies LLC,Sawyer,WI,45.7517,-91.2028
3996,Grimh,13697,North Central Power Co Inc,,,45.751667,-91.22361
3998,Cedar Falls (WI),13781,Northern States Power Co - Minnesota,Dunn,WI,44.9367,-91.8883
4,Walter Bouldin Dam,195,Alabama Power Co,Elmore,AL,32.583889,-86.28306
400,Haynes,11208,Los Angeles Department of Water & Power,,,33.764741,-118.0991
400,Haynes,11208,Los Angeles Department of Water & Power,Los Angeles,CA,33.764741,-118.0991
4000,Chippewa Falls,13781,Northern States Power Co - Minnesota,Chippewa,WI,44.9308,-91.3889
4002,Dells,13781,Northern States Power Co - Minnesota,,,44.828056,-91.51111
4002,Dells,13781,Northern States Power Co - Minnesota,Eau Claire,WI,44.828056,-91.51111
4005,French Island,13781,Northern States Power Co - Minnesota,La Crosse,WI,43.8292,-91.2597
4007,Holcombe,13781,Northern States Power Co - Minnesota,Chippewa,WI,45.223611,-91.12722
4008,Jim Falls,13781,Northern States Power Co - Minnesota,Chippewa,WI,45.051,-91.274
4009,Menomonie,13781,Northern States Power Co - Minnesota,Dunn,WI,44.884167,-91.92944
401,Middle Gorge,11208,Los Angeles Department of Water & Power,Mono,CA,37.51,-118.5692
4011,St Croix Falls,13781,Northern States Power Co - Minnesota,Polk,WI,45.41167,-92.6469
4012,Trego,13781,Northern States Power Co - Minnesota,Washburn,WI,45.94794,-91.88837
4014,Wheaton,13781,Northern States Power Co - Minnesota,Chippewa,WI,44.885416,-91.51583
4015,Wissota,13781,Northern States Power Co - Minnesota,Chippewa,WI,44.9378,-91.3406
4018,Clam River Dam,58149,Renewable World Energies LLC,Burnett,WI,45.9467,-92.5383
4019,Danbury Dam,58149,Renewable World Energies LLC,Burnett,WI,46,-92.3725
402,Pleasant Valley Hydro,11208,Los Angeles Department of Water & Power,Inyo,CA,37.41416,-118.5239
4020,Frederic Diesel,13815,Northwestern Wisconsin Elec Co,Polk,WI,45.654835,-92.46506
4021,Grantsburg Diesel,13815,Northwestern Wisconsin Elec Co,Burnett,WI,45.779189,-92.67805
403,San Fernando,11208,Los Angeles Department of Water & Power,Los Angeles,CA,34.312778,-118.4928
404,Scattergood,11208,Los Angeles Department of Water & Power,,,33.918151,-118.4276
404,Scattergood,11208,Los Angeles Department of Water & Power,Los Angeles,CA,33.918151,-118.4276
4040,Port Washington Generating Station,20847,Wisconsin Electric Power Co,,,43.3842,-87.8689
4040,Port Washington Generating Station,20847,Wisconsin Electric Power Co,Ozaukee,WI,43.3842,-87.8689
4041,South Oak Creek,20847,Wisconsin Electric Power Co,,,42.8457,-87.8294
4041,South Oak Creek,20847,Wisconsin Electric Power Co,Milwaukee,WI,42.8457,-87.8294
4042,Valley (WI),20847,Wisconsin Electric Power Co,Milwaukee,WI,43.0303,-87.9233
4043,Appleton,20847,Wisconsin Electric Power Co,Outagamie,WI,44.25393,-88.40956
4044,Oconto Falls Upper,42662,N E W Hydro LLC,Oconto,WI,44.8764,-88.1475
4045,Pine,20847,Wisconsin Electric Power Co,Florence,WI,45.8275,-88.2483
4046,Point Beach Nuclear Plant,55906,NextEra Energy Point Beach LLC,Manitowoc,WI,44.2806,-87.5369
4048,Blackhawk,20856,Wisconsin Power & Light Co,,,42.50654,-89.03218
4050,Edgewater,20856,Wisconsin Power & Light Co,,,43.715142,-87.70586
4050,Edgewater,20856,Wisconsin Power & Light Co,Sheboygan,WI,43.715142,-87.70586
4053,Kilbourn,20856,Wisconsin Power & Light Co,Columbia,WI,43.625845,-89.78076
4054,Nelson Dewey Generating Station,20856,Wisconsin Power & Light Co,,,42.7225,-91.0085
4056,Prairie Du Sac,20856,Wisconsin Power & Light Co,Sauk,WI,43.309932,-89.72778
4057,Rock River,20856,Wisconsin Power & Light Co,,,42.583094,-89.02592
4057,Rock River,20856,Wisconsin Power & Light Co,Rock,WI,42.583094,-89.02592
4059,Sheepskin,20856,Wisconsin Power & Light Co,Rock,WI,42.8347,-89.11083
406,Tok,219,Alaska Power and Telephone Co,Southeast Fairbanks,AK,63.33552,-143
4060,Alexander,20860,Wisconsin Public Service Corp,Lincoln,WI,45.1875,-89.7553
4061,Caldron Falls,20860,Wisconsin Public Service Corp,Marinette,WI,45.3569,-88.2306
4062,Eagle River,20860,Wisconsin Public Service Corp,,,45.9106,-89.2592
4063,Grandfather Falls,20860,Wisconsin Public Service Corp,Lincoln,WI,45.3019,-89.7917
4064,Hat Rapids,20860,Wisconsin Public Service Corp,Oneida,WI,45.5711,-89.4806
4065,High Falls (WI),20860,Wisconsin Public Service Corp,Marinette,WI,45.2794,-88.1997
4067,Johnson Falls,20860,Wisconsin Public Service Corp,Marinette,WI,45.2875,-88.1603
4068,Merrill,20860,Wisconsin Public Service Corp,Lincoln,WI,45.1786,-89.685
407,Upper Gorge,11208,Los Angeles Department of Water & Power,Mono,CA,37.546036,-118.59
4071,Potato Rapids,20860,Wisconsin Public Service Corp,Marinette,WI,45.1136,-87.7586
4072,Pulliam,20860,Wisconsin Public Service Corp,,,44.54,-88.0086
4072,Pulliam,20860,Wisconsin Public Service Corp,Brown,WI,44.54,-88.0086
4074,Sandstone Rapids,20860,Wisconsin Public Service Corp,Marinette,WI,45.2333,-88.0678
4075,Tomahawk,20860,Wisconsin Public Service Corp,Lincoln,WI,45.4411,-89.7306
4076,West Marinette,20860,Wisconsin Public Service Corp,Marinette,WI,45.0869,-87.6881
4077,Wausau,20860,Wisconsin Public Service Corp,Marathon,WI,44.9575,-89.6367
4078,Weston,20860,Wisconsin Public Service Corp,,,44.8606,-89.6553
4078,Weston,20860,Wisconsin Public Service Corp,Marathon,WI,44.8606,-89.6553
4079,Castle Rock,20863,Wisconsin River Power Company,Adams,WI,43.8656,-89.9514
408,Valley (CA),11208,Los Angeles Department of Water & Power,,,34.244991,-118.3913
408,Valley (CA),11208,Los Angeles Department of Water & Power,Los Angeles,CA,34.244991,-118.3913
4080,Petenwell,20863,Wisconsin River Power Company,Juneau,WI,44.0572,-90.0217
409,Exchequer,12312,Merced Irrigation District,Mariposa,CA,37.584345,-120.2686
410,McSwain,12312,Merced Irrigation District,Mariposa,CA,37.522065,-120.3101
4100,Arcadia Electric,765,City of Arcadia - (WI),Trempealeau,WI,44.2524,-91.5034
4102,Barron,1278,City of Barron - (WI),Barron,WI,45.40193,-91.84038
4104,Black River Falls,1776,City of Black River Falls,,,44.283889,-90.85194
4107,Cashton,3156,Village of Cashton - (WI),Monroe,WI,43.742874,-90.78033
4112,Cumberland (WI),4627,City of Cumberland - (WI),Barron,WI,45.5336,-92.0224
4113,Elroy,5834,City of Elroy - (WI),Juneau,WI,43.7395,-90.2675
4114,Fennimore,6274,City of Fennimore - (WI),Grant,WI,42.9828,-90.6558
4118,Kaukauna Gas Turbine,10056,City of Kaukauna,Outagamie,WI,44.276199,-88.26545
4119,Little Chute,10056,City of Kaukauna,Outagamie,WI,44.279897,-88.25558
412,Chicago Park,13402,Nevada Irrigation District,Nevada,CA,39.177903,-120.8909
4120,New Badger,10056,City of Kaukauna,,,44.2772,-88.2678
4120,New Badger,10056,City of Kaukauna,Outagamie,WI,44.2772,-88.2678
4121,Old Badger,10056,City of Kaukauna,,,44.2772,-88.2678
4122,Rapide Croche,10056,City of Kaukauna,Outagamie,WI,44.3164,-88.3147
4124,La Farge,10525,La Farge Municipal Electric Co,Vernon,WI,43.5722,-90.6391
4125,Manitowoc,11571,Manitowoc Public Utilities,,,44.082,-87.6558
4125,Manitowoc,11571,Manitowoc Public Utilities,Manitowoc,WI,44.082,-87.6558
4127,Menasha,12298,City of Menasha - (WI),,,44.20002,-88.45817
413,Dutch Flat 2,13402,Nevada Irrigation District,Nevada,CA,39.2184,-120.8352
4130,New Lisbon,13466,City of New Lisbon,,,43.8797,-90.1645
4130,New Lisbon,13466,City of New Lisbon,Juneau,WI,43.8797,-90.1645
4133,Junction,16082,City of River Falls,,,44.8556,-92.6347
4139,Viola,19867,Village of Viola - (WI),Richland,WI,43.507,-90.669
414,Beardsley,13935,Oakdale&South San Joaquin Irrigation D.,Tuolumne,CA,38.202569,-120.077
4140,Alma,4716,Dairyland Power Coop,,,44.308333,-91.91111
4142,Flambeau Hydroelectric Station,4716,Dairyland Power Coop,Rusk,WI,45.491826,-91.04721
4143,Genoa,4716,Dairyland Power Coop,Vernon,WI,43.5589,-91.2325
4146,E J Stoneman Station,56293,DTE Stoneman LLC,,,42.70826,-90.98474
4147,Stiles,13964,Oconto Electric Cooperative,Oconto,WI,44.8747,-88.1586
4148,Washington Island,20153,"Washington Island El Coop, Inc",Door,WI,45.370922,-86.93082
415,Donnells,13935,Oakdale&South San Joaquin Irrigation D.,Tuolumne,CA,38.246656,-120.0341
4150,Neil Simpson,19545,"Black Hills Power, Inc. d/b/a",,,44.2872,-105.3878
4151,Osage (WY),19545,"Black Hills Power, Inc. d/b/a",,,43.9703,-104.4106
4158,Dave Johnston,14354,PacifiCorp,Converse,WY,42.8378,-105.7769
416,Tulloch,13935,Oakdale&South San Joaquin Irrigation D.,Tuolumne,CA,37.876111,-120.605
4162,Naughton,14354,PacifiCorp,Lincoln,WY,41.7581,-110.5983
417,Forbestown,14191,South Feather Water and Power Agency,Butte,CA,39.551012,-121.2788
4176,Fremont Canyon,2518,U S Bureau of Reclamation,Natrona,WY,42.4766,-106.7959
4177,Glendo,2518,U S Bureau of Reclamation,Platte,WY,42.467254,-104.9555
4178,Guernsey,2518,U S Bureau of Reclamation,Platte,WY,42.289868,-104.7606
418,Kelly Ridge,14191,South Feather Water and Power Agency,Butte,CA,39.531784,-121.4912
4180,Kortes,2518,U S Bureau of Reclamation,Carbon,WY,42.174301,-106.8805
4182,Seminoe,2518,U S Bureau of Reclamation,Carbon,WY,42.156127,-106.9085
4183,Shoshone (WY),2518,U S Bureau of Reclamation,Park,WY,44.502897,-109.1812
4185,Fontenelle,2518,U S Bureau of Reclamation,Lincoln,WY,42.027013,-110.064
419,Woodleaf,14191,South Feather Water and Power Agency,Butte,CA,39.553811,-121.2041
4195,Powerlane Plant,7634,City of Greenville - (TX),Hunt,TX,33.1707,-96.1264
420,Broadway (CA),14534,City of Pasadena - (CA),,,34.1254,-118.148
4201,Combined Locks,10056,City of Kaukauna,Outagamie,WI,44.273511,-88.30055
4204,Island Park,6169,Fall River Rural Elec Coop Inc,Fremont,ID,44.418293,-111.396
421,Craig (AK),219,Alaska Power and Telephone Co,,,55.47691,-133.1487
421,Craig (AK),219,Alaska Power and Telephone Co,Prince of Wales Ketchikan,AK,55.47691,-133.1487
4213,PHP 1,25835,Portland City of,Multnomah,OR,45.481708,-122.0832
4214,PHP 2,25835,Portland City of,Clackamas,OR,45.448977,-122.1513
422,Glenarm,14534,City of Pasadena - (CA),Los Angeles,CA,34.126,-118.1494
423,Hydaburg,219,Alaska Power and Telephone Co,Prince of Wales Ketchikan,AK,55.204937,-132.8214
424,French Meadows,15127,Placer County Water Agency,Placer,CA,39.077971,-120.4061
4249,Boardman,19125,City of Traverse City - (MI),,,44.734167,-85.61667
425,Middle Fork,15127,Placer County Water Agency,Placer,CA,39.024801,-120.5964
4251,Logan City,11135,City of Logan - (UT),,,41.725833,-111.8433
4251,Logan City,11135,City of Logan - (UT),Cache,UT,41.725833,-111.8433
4256,Walnut,19281,Turlock Irrigation District,Stanislaus,CA,37.4903,-120.9044
4257,Easton 2,5625,Easton Utilities Comm,Talbot,MD,38.795,-76.07
4258,Greenup Hydro,7977,City of Hamilton - (OH),Scioto,OH,38.6472,-82.8594
4259,Endicott Station,12807,Michigan South Central Power Agency,,,42.0317,-84.755
426,Oxbow (CA),15127,Placer County Water Agency,Placer,CA,39.003372,-120.7467
4263,Echo Dam,2010,City of Bountiful,Summit,UT,40.964828,-111.4339
4266,Spencer,6958,City of Garland - (TX),,,33.1975,-97.1061
4266,Spencer,6958,City of Garland - (TX),Denton,TX,33.1975,-97.1061
427,Ralston,15127,Placer County Water Agency,Placer,CA,39.000999,-120.7251
4270,Waterford 3,11241,Entergy Louisiana LLC,St Charles,LA,29.995267,-90.47158
4271,John P Madgett,4716,Dairyland Power Coop,Buffalo,WI,44.303583,-91.91265
428,Parker,12312,Merced Irrigation District,Merced,CA,37.477838,-120.4445
430,Camino,16534,Sacramento Municipal Util Dist,El Dorado,CA,38.82881,-120.5371
431,Jaybird,16534,Sacramento Municipal Util Dist,El Dorado,CA,38.83405,-120.5318
432,Loon Lake,16534,Sacramento Municipal Util Dist,El Dorado,CA,38.982697,-120.3245
433,Robbs Peak,16534,Sacramento Municipal Util Dist,El Dorado,CA,38.896511,-120.3783
435,White Rock/Slab Creek,16534,Sacramento Municipal Util Dist,El Dorado,CA,38.765336,-120.7874
436,Devil Canyon,3255,California Dept. of Water Resources,San Bernardino,CA,34.2056,-117.3344
437,Edward C Hyatt,3255,California Dept. of Water Resources,Butte,CA,39.542985,-121.4922
438,Thermalito,3255,California Dept. of Water Resources,Butte,CA,39.514893,-121.6301
439,Don Pedro,19281,Turlock Irrigation District,Tuolumne,CA,37.695994,-120.4202
440,La Grange,19281,Turlock Irrigation District,Stanislaus,CA,37.6697,-120.4436
441,Folsom,2518,U S Bureau of Reclamation,Sacramento,CA,38.70675,-121.1584
442,Judge F Carr,2518,U S Bureau of Reclamation,Shasta,CA,40.646934,-122.627
443,Keswick,2518,U S Bureau of Reclamation,Shasta,CA,40.611858,-122.4464
444,Nimbus,2518,U S Bureau of Reclamation,Sacramento,CA,38.63735,-121.2202
445,Shasta,2518,U S Bureau of Reclamation,Shasta,CA,40.717455,-122.4223
446,ONeill,2518,U S Bureau of Reclamation,Merced,CA,37.098671,-121.0477
447,Parker Dam,2518,U S Bureau of Reclamation,San Bernardino,CA,34.295334,-114.1402
448,W R Gianelli,3255,California Dept. of Water Resources,Merced,CA,37.0692,-121.0772
450,Spring Creek,2518,U S Bureau of Reclamation,Shasta,CA,40.628115,-122.4675
451,Trinity,2518,U S Bureau of Reclamation,Trinity,CA,40.797296,-122.7626
454,Colgate,21140,Yuba County Water Agency,Yuba,CA,39.330833,-121.1917
455,Narrows 2,21140,Yuba County Water Agency,Yuba,CA,39.238996,-121.2704
457,Bear Valley,5969,City of Escondido - (CA),San Diego,CA,33.166246,-117.0166
46,Browns Ferry,18642,Tennessee Valley Authority,Limestone,AL,34.7042,-87.1189
460,Pueblo,56146,Black Hills/Colorado Elec.Util,,,38.2667,-104.6144
460,Pueblo,56146,Black Hills/Colorado Elec.Util,Pueblo,CO,38.2667,-104.6144
462,W N Clark,56146,Black Hills/Colorado Elec.Util,,,38.4344,-105.25
464,Alamosa,15466,Public Service Co of Colorado,Alamosa,CO,37.4594,-105.8947
465,Arapahoe,15466,Public Service Co of Colorado,,,39.67,-105.0028
466,Boulder Canyon Hydro,1994,Boulder City of,,,40.004725,-105.3325
466,Boulder Canyon Hydro,1994,Boulder City of,Boulder,CO,40.004725,-105.3325
467,Cabin Creek,15466,Public Service Co of Colorado,Clear Creek,CO,39.6551,-105.7088
468,Cameo,15466,Public Service Co of Colorado,,,39.127778,-108.3261
469,Cherokee,15466,Public Service Co of Colorado,,,39.807275,-104.9645
